game_id,game_name,developer_name,package_name,genre,sub_genre,monetization_model,contains_ads,has_in_app_purchases,multiplayer_support,age_rating,art_style,engine_used,region_focus,publisher_tier,event_theme,release_date,soft_launch_date,last_update_date,was_featured_on_store,featured_start_date,featured_end_date,price_usd,downloads,retention_day1_pct,retention_day7_pct,retention_day30_pct,active_users_30d,avg_session_minutes,avg_daily_sessions,crash_rate_pct,apk_size_mb,update_frequency_days,rating_avg,rating_count,review_count,marketing_spend_usd,cpi_usd,conversion_to_payer_pct,ad_impressions_per_user,ad_revenue_share_pct,iap_revenue_share_pct,arpu_usd,arppu_usd,wishlist_prelaunch,total_revenue_usd,is_weekend_release,has_seasonal_event,cross_platform_available,cloud_save_support,is_hit_game,post_30d_revenue_usd,post_30d_rating_count,featured_duration_days,store_platform,country_code_primary,row_checksum_id
5913,Game_5913_Tycoon,Studio_82,com.studio1394.game5913,Casual,Party Game,Free,Yes,Yes,Both,Everyone,Anime,Unity,SEA,AAA,,2024-02-14,2023-10-07,2025-05-01,False,,,0.0,364165,21.86,9.43,4.57,10488,16.69,3.68,2.49,112.16,56.0,3.54,9889,7072,17874.9,1.1,7.49,32.14,79.82,19.96,2.25,9.54,2151,261223.9,False,False,True,True,0,274503.73,12116,,Android,US,CHK_105912
4848,Game_4848_Quest,Studio_1059,com.studio1760.game4848,RPG,Turn-Based,Freemium,Yes,Yes,,Teen,Anime,Unity,LATAM,Unknown,,2018-08-17,,2019-03-14,False,,,0.0,13763,36.4,26.96,16.02,1799,23.05,4.21,1.03,182.65,56.0,3.82,1191,454,92.33,0.42,4.98,10.5,41.03,51.05,0.57,3.21,421,2256.79,False,False,False,True,0,2103.75,1432,,Android,IN,CHK_104847
2887,Game_2887_Quest,Studio_2006,com.studio1589.game2887,Sports,Basketball,Free,Yes,No,,Everyone,Pixel,Unity,Global,Mid-size,,2023-07-21,2023-02-11,2023-11-04,True,2023-09-30,2023-10-29,0.0,192574,29.99,18.52,6.39,12252,20.7,3.14,4.17,122.56,22.0,3.15,5984,4288,,0.61,1.94,17.77,69.81,22.64,0.18,0.73,541,3380.39,False,False,False,False,0,3356.46,8456,29.0,Android,IN,CHK_102886
7620,Game_7620_World,Studio_101,com.studio369.game7620,Simulation,Life Sim,Paid,Yes,Yes,Both,Mature 17+,3D Realistic,Godot,Europe,Mid-size,,2018-10-08,2018-06-13,2019-01-12,True,2018-11-07,2018-11-15,1.74,173636,32.35,19.5,12.78,20985,22.42,3.92,3.4,207.17,31.0,3.39,18963,8142,7227.83,0.51,8.33,41.24,42.95,58.31,0.64,7.22,2859,323629.57,False,False,False,False,0,224279.41,23819,8.0,Android,IN,CHK_107619
8758,Game_8758_Tycoon,Studio_93,com.studio1384.game8758,Action,Shooter,Paid,Yes,No,Both,Teen,Pixel,Custom,Global,Indie,Christmas,2021-09-06,2021-05-21,2022-06-01,False,,,2.2,498919,23.34,11.43,3.39,16766,31.29,4.68,1.57,98.88,41.0,3.52,51315,27799,5154.73,,10.27,23.94,23.2,72.75,0.81,9.11,1544,1285105.38,False,True,False,False,0,1514445.3,47161,,Android,IN,CHK_108757
9552,Game_9552_Legends,Studio_3,com.studio1198.game9552,Racing,Bike Racing,Free,Yes,No,,Everyone,Anime,Unity,SEA,Unknown,,2022-06-02,2022-02-20,2022-12-16,True,2022-08-29,2022-09-24,0.0,111415,29.92,11.89,3.99,3483,22.5,4.77,1.45,161.14,20.0,3.37,5662,3700,12694.68,1.08,2.4,32.23,24.05,82.23,0.69,5.48,513,14990.07,False,False,False,False,0,10971.49,5175,26.0,Android,US,CHK_109551
5472,Game_5472_Rush,Studio_177,com.studio1693.game5472,Strategy,Auto Chess,Subscription,No,No,,Everyone,Pixel,Unity,US,Indie,,2022-05-29,2022-01-21,2023-06-18,False,,,3.55,521307,30.3,17.33,11.51,74072,21.49,3.25,0.1,186.11,66.0,3.9,40712,28252,53739.58,0.74,3.85,4.24,6.29,100.0,2.33,26.66,312,1971374.14,True,False,True,False,0,1830893.28,51227,,Android,IN,CHK_105471
8646,Game_8646_Saga,Studio_1839,com.studio1934.game8646,Strategy,Tower Defense,Paid,Yes,Yes,Online,Everyone,Anime,Godot,US,Indie,,2020-09-27,,2022-03-17,True,2020-10-02,2020-10-07,9.09,7750,15.53,11.56,7.31,552,29.27,3.44,1.11,326.04,21.0,3.61,727,423,22.38,1.31,12.41,34.2,28.26,72.96,0.69,4.71,125,43648.26,True,False,False,True,0,38184.46,882,5.0,Android,IN,CHK_108645
4726,Game_4726_Tycoon,Studio_1870,com.studio447.game4726,Action,Fighting,Free,Yes,No,,Teen,3D Realistic,Godot,SEA,Mid-size,,2019-11-27,2019-06-09,2020-12-02,True,,2019-12-11,0.0,428076,37.64,20.98,12.93,48686,34.15,2.04,1.83,283.62,47.0,3.61,13328,6728,6987.98,0.72,1.47,32.04,31.66,66.35,0.23,3.28,501,25319.81,False,False,True,False,0,18979.83,11529,,Android,IN,CHK_104725
6488,Game_6488_Quest,Studio_401,com.studio2053.game6488,Action,Battle Royale,Paid,No,No,,Everyone,Minimalist,Unity,LATAM,Mid-size,,2021-10-05,,2023-05-22,False,,,2.68,45354,24.5,11.75,5.15,3252,16.62,2.05,3.47,266.82,39.0,3.6,2768,1045,1542.39,1.15,6.85,31.95,2.21,94.63,0.08,0.86,64,72989.19,False,False,True,True,0,59410.82,3698,,Android,IN,CHK_106487
1742,Game_1742_World,Studio_1822,com.studio1107.game1742,Casual,Party Game,Freemium,Yes,No,Local,Everyone,Anime,Unity,SEA,Mid-size,,2022-06-27,2022-05-13,2022-09-01,False,,,0.0,164629,18.2,8.32,4.82,9822,22.34,3.58,3.12,85.27,24.0,3.36,7760,4077,13591.94,1.19,2.19,20.88,81.73,22.56,0.59,2.81,1096,10746.35,False,False,False,True,0,7279.57,10991,,Android,IN,CHK_101741
9503,Game_9503_Quest,Studio_848,com.studio169.game9503,Sports,Basketball,Freemium,Yes,Yes,,Mature 17+,3D Realistic,Godot,Europe,Indie,Halloween,2019-06-22,2019-01-01,2020-06-29,True,2019-09-17,2019-10-06,0.0,76755,18.71,6.79,3.16,2575,11.88,0.95,3.26,95.43,17.0,3.62,7089,3857,8336.43,0.79,4.7,16.82,43.64,57.64,0.59,4.51,1243,16399.69,True,True,False,True,0,13008.11,9223,19.0,Android,IN,CHK_109502
7077,Game_7077_Arena,Studio_1584,com.studio1078.game7077,Puzzle,Physics Puzzle,Freemium,Yes,Yes,Online,Everyone,2D Cartoon,Unity,SEA,Unknown,,2021-01-01,2020-08-16,2021-01-13,False,,,0.0,289587,14.78,10.11,2.63,9722,8.49,3.76,2.44,184.19,60.0,3.25,29588,20761,22534.81,1.47,2.94,30.25,53.63,45.04,1.46,11.75,1625,100920.1,False,False,False,False,0,99802.98,27129,,Android,IN,CHK_107076
4931,Game_4931_Tycoon,Studio_732,com.studio1540.game4931,Strategy,Tower Defense,Freemium,Yes,No,Local,Everyone,Minimalist,Unity,US,Indie,Christmas,2020-10-16,2020-05-24,2022-01-23,True,2020-12-12,2021-01-07,0.0,343219,30.24,21.19,9.25,41479,30.67,5.06,2.33,15.0,3.0,3.68,37056,26475,33641.95,0.3,1.9,37.48,20.67,79.14,1.4,6.24,430,45355.94,False,True,False,True,0,45233.46,32180,26.0,Android,IN,CHK_104930
625,Game_625_World,Studio_1907,com.studio697.game625,Racing,Arcade Racing,Freemium,Yes,No,,Everyone,2D Cartoon,Unity,LATAM,Indie,Summer Fest,2024-05-25,2023-12-09,2025-06-14,True,2024-05-28,2024-06-11,0.0,16403,27.28,15.18,7.84,1456,14.94,3.31,2.43,20.41,34.0,3.63,1013,406,398.53,0.47,0.42,14.36,84.38,12.06,1.73,16.86,5738,1224.25,True,True,False,False,0,1048.32,1337,14.0,Android,IN,CHK_100624
3519,Game_3519_Legends,Studio_644,com.studio1824.game3519,Racing,Arcade Racing,Freemium,Yes,No,,Everyone,Pixel,Unity,India,Mid-size,Halloween,2023-10-23,2023-07-04,2024-11-08,False,,,0.0,83477,38.0,16.1,4.84,5554,16.78,2.49,2.83,189.97,51.0,3.48,4962,2237,3969.97,0.27,2.83,27.92,23.89,70.52,0.73,6.98,2723,16954.75,False,True,False,True,0,13435.26,7116,,Android,IN,CHK_103518
9794,Game_9794_Quest,Studio_1493,com.studio479.game9794,Casual,Idle Clicker,Freemium,No,Yes,Both,Mature 17+,2D Cartoon,Unity,Europe,Mid-size,,2022-09-06,2022-08-09,2023-08-02,True,2022-11-08,2022-11-28,0.0,555807,16.8,11.76,6.12,35296,13.28,3.11,3.0,155.9,5.0,3.83,39578,28600,2607.1,0.75,3.3,16.6,0.27,100.0,0.98,7.73,629,143538.55,False,False,False,False,0,106674.22,44916,20.0,Android,IN,CHK_109793
3383,Game_3383_Quest,Studio_2033,com.studio2060.game3383,Action,Shooter,Paid,Yes,No,Online,Everyone,Anime,Godot,US,Unknown,,2021-01-28,2020-08-22,2022-10-25,True,2021-06-07,2021-06-27,0.85,261657,46.25,16.43,5.31,10985,15.87,3.4,3.79,119.23,46.0,3.55,9527,7900,7994.94,0.63,8.2,23.07,70.59,32.91,1.32,12.41,70,410998.74,False,False,False,False,0,480638.2,8654,20.0,Android,US,CHK_103382
374,Game_374_Legends,Studio_336,com.studio899.game374,Puzzle,Physics Puzzle,Freemium,Yes,Yes,Local,Everyone,Pixel,Godot,LATAM,Unknown,Anime Collab,2021-04-01,2020-12-23,2023-02-03,True,2021-05-22,2021-06-03,0.0,111693,30.1,15.74,6.43,9148,11.13,4.22,0.1,112.16,3.0,3.59,11121,7710,21451.22,0.77,5.66,1.18,74.04,30.16,0.53,4.58,557,28986.34,False,True,False,False,0,20595.14,13504,12.0,Android,IN,CHK_100373
1394,Game_1394_Tycoon,Studio_1710,com.studio982.game1394,Casual,Party Game,Freemium,Yes,Yes,Online,Everyone,Minimalist,Unreal,SEA,Mid-size,Summer Fest,2021-06-14,2021-01-21,2021-08-23,False,,,0.0,40276,23.78,12.59,6.56,2836,32.2,2.39,1.57,20.49,35.0,3.85,1880,895,6789.78,1.06,4.58,36.0,53.63,55.76,0.67,9.43,1467,17701.25,False,True,False,False,0,17832.42,1711,,Android,IN,CHK_101393
1942,Game_1942_Dash,Studio_773,com.studio503.game1942,Puzzle,Word,Paid,No,Yes,Both,Everyone,2D Cartoon,Unity,Europe,Unknown,,2020-01-04,2019-09-22,2020-12-15,True,2020-04-21,2020-04-25,4.78,997451,27.48,15.31,5.4,51994,19.9,2.69,3.14,194.88,53.0,3.64,34490,23048,38766.26,0.57,7.74,12.01,0.56,98.73,0.53,4.24,208,4558463.69,True,False,False,True,0,5294516.83,50908,4.0,Android,IN,CHK_101941
7356,Game_7356_Saga,Studio_1562,com.studio806.game7356,Action,Shooter,Freemium,No,Yes,,Everyone,Minimalist,Unity,India,Indie,,2025-03-14,2025-01-18,2025-08-05,True,2025-08-14,2025-09-07,0.0,1023768,44.77,20.98,9.53,121518,14.3,3.05,0.55,193.66,30.0,4.44,97087,61563,36750.58,0.05,2.44,11.23,6.34,95.86,1.55,,410,271629.09,False,False,False,False,1,298979.62,84832,24.0,Android,IN,CHK_107355
8576,Game_8576_Tycoon,Studio_297,com.studio1381.game8576,Casual,Party Game,Freemium,No,No,Both,Everyone,Anime,Unity,India,Unknown,Summer Fest,2023-07-22,,2024-05-25,False,,,0.0,87101,32.14,16.37,8.04,6709,11.53,3.3,0.82,216.96,42.0,3.66,5155,3584,6407.24,0.78,7.43,12.68,3.3,100.0,0.69,6.31,2366,41091.03,True,True,True,False,0,30897.22,7039,,Android,IN,CHK_108575
7237,Game_7237_Dash,Studio_597,com.studio328.game7237,Simulation,Tycoon,Freemium,No,No,,Everyone,3D Realistic,Unity,SEA,Indie,,2019-05-12,2019-02-17,2020-10-22,True,2019-05-30,2019-06-13,0.0,90015,19.65,8.68,4.39,5067,22.4,4.86,2.12,184.94,12.0,3.61,3402,1766,7355.31,0.27,2.24,14.01,5.82,82.41,0.4,,932,11827.06,True,False,False,False,0,10267.97,4074,14.0,Android,IN,CHK_107236
7581,Game_7581_Legends,Studio_575,com.studio2008.game7581,RPG,MMORPG,Free,No,Yes,Online,Mature 17+,2D Cartoon,Unity,Global,Mid-size,,2020-02-17,2019-10-24,2021-09-24,True,2020-05-07,2020-05-17,0.0,1209230,42.31,22.2,7.6,99239,18.31,2.44,1.84,232.7,7.0,3.68,60717,43027,30340.93,0.7,2.93,2.24,4.52,93.77,1.25,10.17,578,360994.45,False,False,False,False,0,341139.31,60970,10.0,Android,IN,CHK_107580
5246,Game_5246_Tycoon,Studio_1297,com.studio270.game5246,Puzzle,Match-3,Freemium,Yes,No,,Teen,Anime,Unity,LATAM,Mid-size,,2019-06-01,2019-04-29,2020-03-22,False,,,0.0,390083,18.04,7.45,3.25,14812,10.01,4.22,0.93,394.43,12.0,3.5,46564,26641,15301.2,1.16,1.18,13.73,43.12,61.22,0.43,2.46,5304,11933.44,True,False,False,False,0,8479.94,37847,,Android,IN,CHK_105245
3693,Game_3693_Saga,Studio_628,com.studio585.game3693,Puzzle,Physics Puzzle,Freemium,No,No,,Teen,Anime,Godot,SEA,Unknown,,2023-04-24,2023-03-30,2025-02-26,True,2023-09-11,2023-09-30,0.0,122542,20.89,9.6,6.48,5214,10.48,3.32,2.32,286.09,71.0,3.91,11119,6113,5949.41,1.4,10.05,0.27,7.93,96.4,0.37,2.02,315,24881.47,False,False,False,False,0,23148.16,15750,19.0,Android,US,CHK_103692
3384,Game_3384_World,Studio_2069,com.studio548.game3384,Puzzle,Physics Puzzle,Paid,Yes,Yes,,Everyone,Anime,Unity,Europe,Indie,,2019-11-08,2019-05-28,2020-06-10,True,2020-03-08,2020-03-24,4.74,520055,21.68,12.49,8.58,30223,6.26,3.21,1.25,214.71,62.0,3.92,60680,37351,60073.84,0.9,10.46,25.93,21.42,86.79,1.74,14.01,749,2211638.22,False,False,False,True,0,2173165.26,62760,16.0,Android,IN,CHK_103383
5796,Game_5796_Legends,Studio_178,com.studio76.game5796,Puzzle,Match-3,Paid,Yes,Yes,Both,Teen,Pixel,Unity,India,Indie,Christmas,2019-02-17,2019-01-11,2020-12-05,False,,,4.4,44501,23.83,17.47,11.95,4137,14.56,3.33,2.72,15.0,14.0,3.83,4481,2235,2524.23,0.83,12.56,26.84,32.32,64.74,0.74,9.65,579,226481.45,True,True,False,False,0,204246.37,4513,,Android,IN,CHK_105795
4280,Game_4280_World,Studio_1811,com.studio1158.game4280,Strategy,Auto Chess,Free,No,Yes,Local,Everyone,Pixel,Unity,US,Mid-size,,2025-01-18,2024-09-18,2026-09-22,False,,,0.0,156531,16.11,8.71,4.02,7041,30.18,3.73,3.86,167.32,52.0,3.27,11620,7189,35526.48,0.91,7.34,11.78,2.11,100.0,0.57,7.61,401,87682.98,True,False,True,True,0,66042.07,12645,,Android,IN,CHK_104279
3298,Game_3298_Rush,Studio_690,com.studio1608.game3298,RPG,Turn-Based,Free,Yes,No,,Teen,Minimalist,Custom,US,Unknown,,2021-04-22,2020-11-20,2021-09-15,True,2021-06-30,2021-07-05,0.0,285494,20.45,10.03,4.27,15380,33.07,3.43,2.82,114.73,45.0,3.47,19060,15597,,0.56,0.1,31.16,71.5,20.1,0.65,3.01,385,2297.06,False,False,True,True,0,2026.48,19931,5.0,Android,IN,CHK_103297
1447,Game_1447_Legends,Studio_755,com.studio1437.game1447,Puzzle,Word,Free,Yes,Yes,,Everyone,3D Realistic,Unity,SEA,AAA,Anime Collab,2020-05-14,2019-11-19,2020-09-09,True,2020-06-12,2020-06-23,0.0,68024,13.72,8.94,2.31,1183,16.48,1.44,2.8,125.73,50.0,3.4,5525,4157,1644.63,0.95,4.73,25.71,31.11,71.78,0.8,,6961,15535.41,False,True,False,True,0,10068.83,4478,11.0,Android,IN,CHK_101446
8075,Game_8075_Arena,Studio_1673,com.studio1133.game8075,Casual,Idle Clicker,Paid,Yes,No,Online,Teen,3D Realistic,Unity,SEA,Unknown,IPL,2022-02-16,2021-12-18,2023-10-19,False,,,1.94,58165,42.19,29.2,13.87,10816,14.42,3.34,2.97,135.02,51.0,3.75,4252,2903,5137.47,,6.6,19.98,82.63,4.71,0.43,3.06,772,95088.26,False,True,False,True,0,84457.17,5558,,Android,IN,CHK_108074
7362,Game_7362_Legends,Studio_2192,com.studio1211.game7362,Strategy,Tower Defense,Free,Yes,No,Both,Mature 17+,2D Cartoon,Godot,LATAM,Indie,,2019-02-02,2018-11-09,2019-05-07,False,,,0.0,30482,25.77,16.27,9.65,4080,11.07,1.55,1.8,263.81,18.0,3.53,2529,1017,5320.13,1.23,4.02,24.43,54.95,44.98,0.58,2.25,1787,3056.12,True,False,True,True,0,3347.27,2833,,Android,IN,CHK_107361
1319,Game_1319_Arena,Studio_1683,com.studio1298.game1319,Puzzle,Physics Puzzle,Freemium,Yes,No,,Teen,Pixel,Unity,Europe,Indie,,2018-08-29,2018-07-11,2020-07-07,True,2019-02-04,2019-03-02,0.0,153418,36.73,19.58,7.07,11157,20.24,2.74,4.92,236.08,45.0,3.52,14270,9641,1924.88,0.76,1.11,17.24,43.35,58.41,0.33,1.93,756,3863.71,False,False,False,True,0,3739.34,11475,26.0,Android,BR,CHK_101318
8337,Game_8337_Tycoon,Studio_438,com.studio156.game8337,Puzzle,Sudoku,Free,Yes,No,,Mature 17+,3D Realistic,Godot,SEA,Mid-size,,2021-03-19,2020-11-09,2022-10-09,True,2021-08-26,2021-09-03,0.0,128705,24.91,14.17,9.29,14380,3.59,3.96,2.07,132.85,59.0,3.69,12249,5372,1042.64,0.17,1.29,58.11,55.63,44.15,0.73,8.07,1359,15905.44,False,False,False,True,0,13031.5,12724,8.0,Android,IN,CHK_108336
3777,Game_3777_Tycoon,Studio_1423,com.studio2119.game3777,Racing,Arcade Racing,Freemium,No,Yes,Online,Everyone,3D Realistic,Unity,US,AAA,,2023-06-19,2023-03-18,2023-08-26,False,,,0.0,383560,31.62,22.39,10.16,39093,23.73,2.98,2.97,130.77,38.0,3.38,22963,14472,29299.9,1.29,1.66,3.76,9.43,89.15,1.61,20.94,929,133767.96,False,False,False,False,0,137833.44,27813,,Android,IN,CHK_103776
1348,Game_1348_Legends,Studio_1876,com.studio794.game1348,Action,Fighting,Free,No,No,Online,Teen,Pixel,Unity,India,Indie,Summer Fest,2018-08-06,2018-03-15,2018-11-05,False,,,0.0,15485,23.11,10.35,6.73,1277,21.17,3.61,2.17,60.95,10.0,3.65,707,286,1695.88,0.38,3.29,10.13,7.17,100.0,0.27,3.93,1032,2040.97,False,True,False,False,0,1717.76,711,,Android,IN,CHK_101347
5590,Game_5590_Saga,Studio_866,com.studio1085.game5590,Simulation,Life Sim,Paid,Yes,Yes,Local,Everyone,Minimalist,Unity,Europe,Indie,Christmas,2024-03-23,2023-11-09,2025-02-05,False,,,3.02,68597,20.23,14.73,9.43,6286,11.99,4.17,3.29,132.02,41.0,3.81,4509,1641,2844.17,0.77,10.54,34.88,49.25,57.28,2.34,15.38,3811,282048.19,True,True,False,False,0,271982.17,5849,,Android,IN,CHK_105589
8867,Game_8867_Quest,Studio_1871,com.studio1296.game8867,Casual,Hypercasual,Paid,Yes,Yes,,Teen,2D Cartoon,Custom,LATAM,Indie,Christmas,2024-04-29,2023-12-12,2024-08-06,False,,,1.83,231194,19.25,10.53,4.21,10832,16.52,3.71,2.6,94.25,38.0,3.38,26327,20016,19392.19,0.62,12.73,35.1,65.01,33.27,1.07,,3110,655873.58,False,True,False,False,0,561108.11,30733,,Android,IN,CHK_108866
2949,Game_2949_Rush,Studio_1073,com.studio2096.game2949,Simulation,City Builder,Free,Yes,No,Local,Everyone,3D Realistic,Unity,Global,Mid-size,Halloween,2021-08-10,2021-02-20,2023-05-09,True,2021-08-25,2021-09-14,0.0,41129,34.06,18.85,6.32,1927,27.34,4.47,1.59,258.97,32.0,3.86,2848,1183,444.22,0.69,5.48,26.42,20.03,89.2,0.3,2.82,2377,6508.65,False,True,False,True,0,5122.74,4163,20.0,Android,IN,CHK_102948
7932,Game_7932_World,Studio_616,com.studio1571.game7932,Puzzle,Word,Freemium,Yes,Yes,Online,Everyone,Minimalist,Unity,US,Indie,,2025-04-27,2025-04-12,2025-09-21,False,,,0.0,29154,24.87,18.59,10.38,2257,20.42,2.22,3.83,160.0,37.0,3.78,3167,1906,1481.25,1.68,4.36,29.88,47.6,54.71,1.44,4.73,3268,6214.69,True,False,True,False,0,3875.38,4315,,Android,IN,CHK_107931
9159,Game_9159_Rush,Studio_461,com.studio2091.game9159,Casual,Party Game,Paid,Yes,Yes,,Everyone,Pixel,Godot,LATAM,Unknown,,2025-05-31,2025-01-29,2027-03-09,False,,,3.9,10048,40.07,23.11,7.43,795,7.64,6.18,2.2,237.68,48.0,3.9,680,562,367.05,,13.15,14.78,20.16,75.8,0.8,,1925,25779.81,True,False,False,True,0,25134.18,683,,Android,IN,CHK_109158
8359,Game_8359_Tycoon,Studio_1421,com.studio996.game8359,Puzzle,Sudoku,Freemium,Yes,Yes,,Teen,Minimalist,Unity,India,Indie,,2020-07-06,2020-04-25,2021-11-14,True,2020-08-14,2020-08-22,0.0,452589,32.56,19.16,8.59,53153,16.12,1.65,2.81,134.47,40.0,3.68,23531,17979,2104.33,0.37,1.87,35.58,34.21,67.3,0.89,7.04,310,65255.99,False,False,False,True,0,56375.67,33388,8.0,Android,IN,CHK_108358
6637,Game_6637_Dash,Studio_1440,com.studio173.game6637,Puzzle,Match-3,Subscription,Yes,Yes,Online,Teen,Minimalist,Unreal,Global,Indie,,2023-06-04,2022-12-21,2023-10-09,False,,,1.52,76247,37.25,15.66,10.24,7341,8.39,4.13,3.62,153.01,39.0,3.63,4979,3386,4950.24,0.55,4.36,30.64,48.06,53.87,0.89,8.95,221,99279.16,True,False,False,True,0,107856.99,5618,,Android,IN,CHK_106636
2681,Game_2681_Legends,Studio_1772,com.studio952.game2681,Casual,Party Game,Free,Yes,Yes,,Teen,Anime,Godot,India,Indie,,2020-02-11,2019-09-19,2021-03-05,False,,,0.0,899508,23.72,10.9,5.99,52687,17.73,2.89,2.15,73.26,39.0,3.43,38863,29418,173386.16,0.75,5.58,45.09,36.98,65.82,1.02,,1146,751984.36,False,False,False,True,0,852335.39,46937,,Android,BR,CHK_102680
7201,Game_7201_Legends,Studio_1916,com.studio995.game7201,Sports,Football,Freemium,Yes,No,,Teen,Minimalist,Unity,Europe,Indie,,2018-03-23,2018-02-19,2018-09-07,False,,,0.0,250467,37.6,14.5,3.9,9084,20.89,4.9,3.28,139.12,42.0,3.63,18472,11056,,0.93,6.19,25.82,68.67,28.55,0.6,1.94,257,30781.23,False,False,True,False,0,25042.72,25865,,Android,IN,CHK_107200
8092,Game_8092_Saga,Studio_1472,com.studio1037.game8092,Strategy,Tower Defense,Free,Yes,No,Online,Everyone,3D Realistic,Unreal,SEA,Indie,Halloween,2022-08-21,2022-04-28,2023-11-11,False,,,0.0,215732,14.08,10.21,2.92,6873,32.16,2.3,0.24,116.17,31.0,3.24,21845,14352,13221.4,0.89,5.06,31.91,58.88,43.83,2.08,13.06,1183,143221.42,True,True,True,False,0,98195.01,26068,,Android,IN,CHK_108091
108,Game_108_Quest,Studio_1758,com.studio1778.game108,Racing,Arcade Racing,Free,No,Yes,,Teen,Minimalist,Unity,Europe,Mid-size,Halloween,2022-09-06,2022-07-17,2023-04-21,False,,,0.0,26742,7.85,4.44,1.33,406,17.42,2.33,2.42,241.61,42.0,3.51,3015,1083,1607.58,0.34,2.6,0.58,3.36,97.4,0.56,,478,4860.8,False,True,False,False,0,3463.91,2591,,Android,IN,CHK_100107
9481,Game_9481_Dash,Studio_2136,com.studio1060.game9481,Sports,Basketball,Free,No,Yes,,Mature 17+,Pixel,Unity,Global,AAA,Summer Fest,2018-05-10,2018-02-27,2019-06-24,False,,,0.0,250525,39.71,19.65,9.35,24918,15.12,3.94,1.0,15.0,55.0,3.58,29946,11587,2062.96,0.7,7.87,12.16,5.32,91.66,1.06,15.5,8725,306511.93,False,True,True,True,0,214657.06,36538,,Android,IN,CHK_109480
2363,Game_2363_World,Studio_2047,com.studio1821.game2363,Action,Shooter,Freemium,No,Yes,,Mature 17+,Minimalist,Unity,US,Indie,,2023-02-24,2022-10-28,2024-09-28,False,,,0.0,361349,43.35,25.93,17.1,46324,29.98,3.82,1.93,138.63,39.0,4.06,39329,17584,28335.96,1.17,7.33,15.5,3.07,97.48,0.63,3.96,435,107042.12,False,False,True,True,0,125304.3,45610,,Android,IN,CHK_102362
4056,Game_4056_Legends,Studio_1233,com.studio2194.game4056,Casual,Idle Clicker,Freemium,Yes,Yes,,Everyone,3D Realistic,Unreal,Global,Mid-size,,2022-09-25,2022-08-30,2022-10-22,False,,,0.0,1269892,26.72,13.21,8.6,90290,26.14,4.19,2.83,276.15,47.0,3.56,55666,30018,51265.11,0.83,4.52,9.55,70.37,29.48,0.79,9.14,634,527214.75,True,False,False,True,1,397655.74,69837,,Android,IN,CHK_104055
5869,Game_5869_Legends,Studio_1037,com.studio787.game5869,Sports,Football,Freemium,Yes,Yes,,Mature 17+,3D Realistic,Custom,Europe,Indie,,2023-11-19,2023-09-28,2024-02-06,False,,,0.0,9188,41.36,21.73,12.68,965,29.01,4.0,1.67,77.39,46.0,4.1,921,367,,0.84,2.31,40.2,20.95,78.95,1.65,14.89,825,3276.67,True,False,False,False,0,2600.5,993,,Android,IN,CHK_105868
2111,Game_2111_Quest,Studio_75,com.studio1202.game2111,Puzzle,Word,Freemium,Yes,No,,Everyone,Anime,Unity,Global,Unknown,,2020-04-16,2020-01-09,2020-07-30,True,2020-09-16,2020-09-21,0.0,126985,21.12,11.6,5.84,5681,19.1,3.1,1.05,156.04,14.0,3.7,14865,12491,1662.36,1.04,4.88,24.12,74.52,28.07,0.79,6.6,1560,41310.41,False,False,False,False,0,31821.08,16193,5.0,Android,IN,CHK_102110
7214,Game_7214_Saga,Studio_784,com.studio943.game7214,Puzzle,Sudoku,Freemium,Yes,No,,Everyone,Pixel,Godot,LATAM,AAA,,2025-01-23,2024-11-09,2025-12-27,False,,,0.0,247196,32.2,18.8,10.52,15760,16.63,3.83,1.74,234.83,18.0,5.98,29242,19271,13872.25,1.38,1.63,31.15,69.37,36.08,0.83,6.6,1074,28066.12,False,False,True,True,0,20299.77,43608,,Android,IN,CHK_107213
2271,Game_2271_Dash,Studio_688,com.studio387.game2271,Casual,Idle Clicker,Freemium,Yes,Yes,Online,Everyone,Anime,Custom,LATAM,Mid-size,,2022-09-28,2022-06-23,2024-06-29,True,2022-12-12,2022-12-25,0.0,65425,37.84,15.12,7.76,5389,12.45,3.42,0.53,178.45,3.0,3.22,3635,2918,3105.28,1.25,3.89,32.52,81.65,20.51,0.46,6.59,1258,17297.52,False,False,False,True,0,14036.09,3513,13.0,Android,US,CHK_102270
4867,Game_4867_Arena,Studio_1426,com.studio819.game4867,Sports,Football,Free,Yes,No,Both,Everyone,Minimalist,Unity,US,Unknown,,2025-08-19,2025-02-28,2026-12-09,False,,,0.0,96136,38.39,14.99,6.5,7421,38.74,4.07,3.04,15.0,41.0,3.31,6537,4141,6595.62,0.69,0.1,22.38,73.84,28.83,0.41,3.93,4095,876.06,False,False,True,False,0,944.73,5377,,Android,IN,CHK_104866
4872,Game_4872_Tycoon,Studio_1888,com.studio1681.game4872,Sports,Text Adventure,Freemium,Yes,Yes,Local,Everyone,Pixel,Unity,Europe,Mid-size,,2019-01-11,2018-12-06,2019-02-08,False,,,0.0,504866,11.9,5.77,1.92,6753,17.27,2.87,0.1,219.26,6.0,4.2,17252,6150,2874.48,0.81,5.5,37.83,46.85,57.45,0.45,3.42,1166,95731.69,False,False,False,True,0,98485.79,22877,,Android,IN,CHK_104871
